precinct,lat,lng,station,marz,community,source,fetched_at
23/9,40.7903220753707,44.52387488805332,"Վանաձորի թիվ 10 մանկապարտեզ  (ք․ Վանաձոր, Չուխաջյան փ. 24/1 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/10,40.78980221030335,44.51411359120658,"Վանաձորի թիվ 28 մանկապարտեզ (ք․ Վանաձոր Աբեղյան փ., 46/1-1 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/11,40.79604844464134,44.51082692894519,"Վանաձորի Գևորգ Չաուշի անվան N 24 միջնակարգ դպրոց (ք․Վանաձոր, Ներսիսյան փ. 6 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/12,40.79576416845632,44.511074794395924,"Վանաձորի Գևորգ Չաուշի անվան N 24 միջնակարգ դպրոց (ք․Վանաձոր, Ներսիսյան փ. 6 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/13,40.79672258044242,44.5300323570777,"Վանաձորի թիվ 19 մանկապարտեզ (ք․ Վանաձոր, Սուխումի փ. 5 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/14,40.796702275276594,44.52995851098989,"Վանաձորի «Մենապայքարային մարզաձևերի մանկապատանեկան մարզադպրոց» (ք․Վանաձոր, Սուխումի փ. 5/2 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/15,40.795609846589,44.52754169877702,Վանաձորի Վ. Համբարձումյանի անվան N25 հիմնական դպրոց (ք․ Վանաձոր Վ.Համբարձումյան փ. 25/1 շենք),Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/16,40.795727618572805,44.527859756808255,Վանաձորի Վ. Համբարձումյանի անվան N25 հիմնական դպրոց (ք․ Վանաձոր Վ.Համբարձումյան փ. 25/1 շենք),Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/17,40.795723557473394,44.52769389991532,Վանաձորի Վ. Համբարձումյանի անվան N25 հիմնական դպրոց (ք․ Վանաձոր Վ.Համբարձումյան փ. 25/1 շենք),Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/18,40.7998495063813,44.52165689655438,Վանաձորի թիվ 30 մանկապարտեզ  (ք․ Վանաձոր Ուսանողական 91 շենք),Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/19,40.79673882459413,44.519169719024845,"Հայաստանի ազգային ագրարային համալսարանի Վանաձորի մասնաճյուղ (ք․ վանաձոր, Ուսանողական 9 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/20,40.80118957240763,44.5197386078112,"Վանաձորի թիվ 2 մշակույթի տուն (ք․Վանաձոր, Ուսանողական 6 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/21,40.802667674463535,44.51777476332785,"Վանաձորի Տ.Չուխաջյանի անվ. արվեստի դպրոց (ք․Վանաձոր, Աղայան փ., 86ա շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/22,40.80374780514947,44.51832805102115,Վանաձորի Մեսրոպ Մաշտոցի անվան թիվ 15 հիմնական դպրոց (ք․Վանաձոր Աղայան փ. 69 շենք),Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/23,40.80373156271295,44.51835758479514,"Վանաձորի Մեսրոպ Մաշտոցի անվան թիվ 15 հիմնական դպրոց (ք․Վանաձոր, Աղայան փ. 69 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/24,40.804320348497335,44.511599192648575,Վանաձորի օլիմպիական հերթափոխի մենապայքարային մարզաձևերի մարզադպրոց (ք․Վանաձոր Աղայան փ. 72/1 շենք),Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/25,40.80398738062649,44.50156445854193,"Վանաձորի N8 միջնակարգ դպրոց (ք․ Վանաձոր, Մաշտոցի փ. 1 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/26,40.79847692585984,44.50980730291955,"Վանաձորի թիվ 31 մանկապարտեզ (ք․Վանաձոր,Ներսիսյան թաղ. 6 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/27,40.80369095660426,44.50288793573348,"Վանաձորի թիվ 5 մանկապարտեզ (ք․Վանաձոր, Մաշտոցի փ. 17 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/28,40.80394677467431,44.50166065614304,"Վանաձորի N8 միջնակարգ դպրոց (ք․Վանաձոր,  Մաշտոցի փ. 1 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/29,40.80497003709409,44.51111259620084,"Վանաձորի մաթեմատիկայի և բնագիտական առարկաների խորացված ուսուցմամբ հատուկ դպրոց (Էվրիկա) (ք․ Վանաձոր, Աղայան փ․ 59 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/30,40.808555391634464,44.50666302736538,"Վանաձորի Գայի անվան N21 հիմնական դպրոց (ք․Վանաձոր, Նիզամի փ. 49 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/31,40.79747792929182,44.50433781605197,"Վանաձորի Խ. Աբովյանի անվան N9 հիմնական դպրոց (ք․Վանաձոր, Զոր. Անդրանիկի փ. 71 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/32,40.79690126589258,44.50383340310111,"Վանաձորի Գուսան Զաքարյանի անվան մշակույթի տուն (ք․Վանաձոր, Զոր.Անդրանիկի փ., 38 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/33,40.79818453817657,44.48961600360438,"Հայաստանի ազգային ագրարային համալսարանի Վանաձորի մասնաճյուղ (ք․ Վանաձոր, Աբովյան փ., 64 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/34,40.80326053032459,44.492289234450666,"Վանաձորի Ա․Ազարյանի անվան «Կենտրոն» համալիր մարզադպրոց (ք․Վանաձոր, Հերացու փ. 41 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/35,40.806338422895536,44.493807551198515,"Վանաձորի Էդ. Կզարթմյանի անվան թիվ 1 երաժշտական դպրոց     (ք․Վանաձոր, Վարդանանց փ., 41 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/36,40.8100049080722,44.49406939457058,"Հոհվ. Աբելյանի անվան պետական դրամատիկական թատրոն (ք. Վանաձոր, Թատերական փ., 3ա շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/37,40.80890457776109,44.49116106567071,"Վանաձորի Հովհ․Թումանյանի անվան պետական համալսարան հիմնադրամ (ք․ Վանաձոր, Տ. Մեծի պ., 36 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/38,40.804519316305715,44.48869436012033,"Վանաձորի Ֆ․Նանսենի անվան թիվ 2 մանկապարտեզ (ք․Վանաձոր, Մյասնիկյան փ., 28 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/39,40.80791385884541,44.48902779030063,"Վանաձորի Մ.Թավրիզյանի անվան արվեստի պետական քոլեջ (ք․ Վանաձոր, Վարդանանց փ., 96 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/40,40.808092514169275,44.49127909383475,"Վանաձորի Ամենայն Հայոց Կաթողիկոս Վազգեն Առաջինի անվան թիվ 1 հիմնական դպրոց (ք․ Վանաձոր, Մյասնիկյան փ․, 10/1 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/41,40.8123313766617,44.491975697720406,"Վանաձորի Ստեփան Շահումյանի անվան թիվ 6 հիմնական դպրոց (ք․ Վանաձոր, Գր.Լուսավորիչի փ., 47 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/42,40.81206341061444,44.48394175444664,"Վանաձորի Հ. Թումանյանի անվան N3 հիմնական դպրոց (ք․ Վանաձոր, Տ. Մեծի պ. 35 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/43,40.814743022385976,44.48499271426701,"Վանաձորի «Լոռի» ժամանցի կենտրոն (ք․ Վանաձոր, Կ.Դեմիրճյան փ., 25/1 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/44,40.8133951099921,44.47644496311352,"Վանաձորի Շ․Ազնավուրի անվան մշակույթի պալատ (գրողների միության սենյակ) (ք. Վանաձոր, Տ. Մեծի պ.,  2 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/45,40.81264806241316,44.48180696557865,"Վանաձորի Ա. Պուշկինի անվան N4 հիմնական դպրոց (ք․ Վանաձոր, Տ. Մեծի պ., 23 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/46,40.81346007025364,44.476453835721095,"Վանաձորի Շ․Ազնավուրի անվան մշակույթի պալատ (ք․ Վանաձոր, Տ. Մեծի պ. 2)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/47,40.81542914799612,44.48218296563081,"Վանաձորի թիվ 1 արհեստագործական ուսումնարանի  (ք․ Վանաձոր, Կ. Դեմիրճյանի փ., 23 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/48,40.815392608941316,44.48230083476786,"Վանաձորի թիվ 1 արհեստագործական ուսումնարան (ք․ Վանաձոր, Կ. Դեմիրճյանի փ. 23 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/49,40.815287051558876,44.476384604156934,"Վանաձորի Վ.Տերյանի անվան թիվ 5 ավագ դպրոց (ք․ Վանաձոր, Տ. Մեծի փակ., 2 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/50,40.810565216865,44.47050541037648,"Վանաձորի Ե․Չարենցի անվան թիվ 12 դպրոց (ք․ Վանաձոր, Շիրակացու փող., 14 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/51,40.822797446115715,44.478522825813826,"Վանաձորի Հրաչյա Կլեկչյանի անվան թիվ 1 մշակույթի տուն  (ք․ Վանաձոր, Նարեկացու փ., 43 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/52,40.82489208557963,44.47120207869548,"Վանաձորի Ա. Բակունցի անվան N7 հիմնական դպրոց (Գրիգոր Նարեկացու փողոց, 13 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/53,40.83080624337234,44.44310741917483,"Վանաձորի Կոմիտասի անվան արվեստի դպրոց  (ք․ Վանաձոր, Բաղրամյան 15/1դ շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/54,40.83253127582306,44.44170261477378,"Վանաձորի Մովսես Խորենացու անվան թիվ 17 ավագ դպրոց (ք․ Վանաձոր, Բաղրամյան պ. 24 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/55,40.83250692273608,44.44170212398365,"Վանաձորի Մովսես Խորենացու անվան թիվ 17 ավագ դպրոց (ք․ Վանաձոր, Բաղրամյան պ. 24 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/56,40.84615136735404,44.43828699261583,"Վահե Մելիքսեթյանի անվան թիվ 28 հիմնական դպրոց (ք․ Վանաձոր, Տարոն 2, ՔՇՀ-3 88/1-1 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/57,40.84432523626535,44.43416137814734,"Վանաձորի Պ. Սևակի անվան N30 հիմնական դպրոց  (ք․ Վանաձոր, Տարոն 2, Ուկրաինական փ․, ՔՇՀ  4 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/58,40.84432523626535,44.434223489142326,"Վանաձորի Պ. Սևակի անվան N30 հիմնական դպրոց (ք․ Վանաձոր, Տարոն 2, Ուկրաինական փ․, ՔՇՀ  4 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/59,40.84387884101242,44.42953137266281,"Վանաձորի թիվ 33 մանկապարտեզ (ք. Վանաձոր, Տարոն – 3, Տաշիրի խճ․ 3 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/60,40.83794149822791,44.44913335782382,"Վանաձորի թիվ 1 հատուկ դպրոց (Լոռու մարզի երեխայի և ընտանիքի աջակցության կենտրոն) (ք. Վանաձոր, Տարոն – 4, Մեք․ 23 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/61,40.83599744062377,44.45043260808068,"Վանաձորի Ղևոնդ Ալիշանի անվան N27 հիմնական դպրոց (ք․ Վանաձոր, Տարոն – 4, Զեյթունի փ. 3/4 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/62,40.83585131336317,44.451862276081506,"Վանաձորի Դ. Վարուժանի անվան N16 հիմնական դպրոց  (ք․ Վանաձոր, Տարոն-4, Զեյթունի փող․, 5 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/63,40.83236892174094,44.42764749680522,"Դարպասի միջնակարգ դպրոց (գ․Դարպաս, 2 փող, 9 շենք)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
23/64,40.84258020181818,44.439305126257544,"ՀՀ ԱՆ «Վանաձոր» քրեակատարողական հիմնարկ (ք․Վանաձոր, Տավրոսի 20)",Լոռի,Վանաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/1,40.99680791707331,44.583372595728825,"Մղարթի հիմնական դպրոց, 8 փողոց, 4 շենք",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/2,40.97743573914618,44.563987702935336,"Կարմիր Աղեկի հիմնական դպրոց, փող․1, նրբ․1, շենք 1",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/3,40.97272141204215,44.61040460694759,"Արևածագի մշակույթի տուն, փողոց 3, շենք 11",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/4,40.97119,44.627752,"Ծաթերի հիմնական դպրոց, փողոց 7, շենք 10",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/5,41.015891073381205,44.62294806125307,"Այգեհատի հիմնական դպրոցի շենք 7, շենք 1",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/6,41.01572107390222,44.59633930302812,"Արդվու հիմնական դպրոցի շենք, 1-ին փողոց, 3 շենք",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/7,41.073062895694385,44.58862477911119,"Հագվի բնակավայրի Հայփոստի շենք, փողոց 2, շենք 9/1",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/8,41.054485,44.61535,"Օձունի «Արևներ» մսուր-մանկապարտեզ» ՀՈԱԿ, փողոց 6, նրբանցք 2, շենք 1",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/9,41.054485,44.61535,"«Օձունի մարզամշակութային կենտրոն» ՀՈԱԿ-ի շենք, փողոց 3, շենք 2",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/10,41.054485,44.61535,"Oձունի թիվ 1 միջնակարգ դպրոց, փողոց 5, փակուղի 4, շենք 10",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/11,41.09937249987312,44.675264217010906,"Ալավերդի թիվ 9 միջնակարգ դպրոցի շենք, Դեբեդ թաղամաս 2/1",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/12,41.09814357820502,44.66316954638081,"Ալավերդու թիվ 1 հիմնական դպրոցի շենք, Էնգելս թաղ. 2/1",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
24/13,41.127041402882305,44.65920832877328,"Մադան թաղամասի նախկին դպրոցի շենքի մոտ գտնվող տնակ, ք. Ալավերդի, Մադան թաղամաս",Լոռի,Ալավերդի,elections.am/AccessibilityMap,2026-06-02T09:44:57.202Z
